regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	dataSource
Wells_County,_Indiana	Wells County, Indiana	2020-05-13	2020-05-13T12:00:00		12		205	https://coronavirus.in.gov/
Wells_County,_North_Dakota	Wells County, North Dakota	2020-05-13			2	2	225	https://www.health.nd.gov/
Wels	Wels	2020-05-14	2020-05-13T20:00:00		58			https://info.gesundheitsministerium.at/
Wendell,_Massachusetts	Wendell, Massachusetts	2020-05-13	2020-05-13T20:00:00					https://www.mass.gov/
Wenham,_Massachusetts	Wenham, Massachusetts	2020-05-13	2020-05-13T20:00:00		15			https://www.mass.gov/
West_Baton_Rouge_Parish,_Louisiana	West Baton Rouge Parish, Louisiana	2020-05-13		30	124			http://ldh.la.gov/
West_Bengal	West Bengal	2020-05-14	2020-05-13T08:00:00	198	2173	612		https://www.mohfw.gov.in/
West_Berkshire	West Berkshire	2020-05-14	2020-05-13T15:22:47		346			https://www.gov.uk/
West_Boylston,_Massachusetts	West Boylston, Massachusetts	2020-05-13	2020-05-13T20:00:00		33			https://www.mass.gov/
West_Bridgewater,_Massachusetts	West Bridgewater, Massachusetts	2020-05-13	2020-05-13T20:00:00		98			https://www.mass.gov/
West_Brookfield,_Massachusetts	West Brookfield, Massachusetts	2020-05-13	2020-05-13T20:00:00		13			https://www.mass.gov/
West_Carroll_Parish,_Louisiana	West Carroll Parish, Louisiana	2020-05-13		0	5			http://ldh.la.gov/
West_Coast,_New_Zealand	West Coast, New Zealand	2020-05-14	2020-05-13T01:50:00+0000	1	5	4		https://www.health.govt.nz/
West_Covina,_California	West Covina, California	2020-05-13	2020-05-13T03:00:00+0000		190			http://publichealth.lacounty.gov/
West_Feliciana_Parish,_Louisiana	West Feliciana Parish, Louisiana	2020-05-13		7	187			http://ldh.la.gov/
West_Flanders	West Flanders	2020-05-11	2020-05-11		5873			https://epistat.wiv-isp.be/Covid/
West_Greenwich,_Rhode_Island	West Greenwich, Rhode Island	2020-05-13	2020-05-13T00:00:00		21			https://health.ri.gov/
West_Hollywood,_California	West Hollywood, California	2020-05-13	2020-05-13T03:00:00+0000		150			http://publichealth.lacounty.gov/
West_Kazakhstan_Region	West Kazakhstan Region	2020-05-14			266	121		https://www.coronavirus2020.kz/
West_Midlands_(region)	West Midlands (region)	2020-05-14	2020-05-13T15:22:47		15273			https://www.gov.uk/
West_Newbury,_Massachusetts	West Newbury, Massachusetts	2020-05-13	2020-05-13T20:00:00		6			https://www.mass.gov/
West_Springfield,_Massachusetts	West Springfield, Massachusetts	2020-05-13	2020-05-13T20:00:00		271			https://www.mass.gov/
West_Stockbridge,_Massachusetts	West Stockbridge, Massachusetts	2020-05-13	2020-05-13T20:00:00		3			https://www.mass.gov/
West_Sussex	West Sussex	2020-05-14	2020-05-13T15:22:47		1260			https://www.gov.uk/
West_Tisbury,_Massachusetts	West Tisbury, Massachusetts	2020-05-13	2020-05-13T20:00:00		7			https://www.mass.gov/
West_Virginia	West Virginia	2020-05-13	2020-05-13T14:00:00	59	1404		67110	https://dhhr.wv.gov/
West_Warwick,_Rhode_Island	West Warwick, Rhode Island	2020-05-13	2020-05-13T00:00:00		208			https://health.ri.gov/
Westborough,_Massachusetts	Westborough, Massachusetts	2020-05-13	2020-05-13T20:00:00		273			https://www.mass.gov/
Westchester_County,_New_York	Westchester County, New York	2020-05-13	2020-05-13T14:00:00	1245	31611		115572	https://coronavirus.health.ny.gov/
Westerly,_Rhode_Island	Westerly, Rhode Island	2020-05-13	2020-05-13T00:00:00		47			https://health.ri.gov/
Westfield,_Massachusetts	Westfield, Massachusetts	2020-05-13	2020-05-13T20:00:00		397			https://www.mass.gov/
Westford,_Massachusetts	Westford, Massachusetts	2020-05-13	2020-05-13T20:00:00		126			https://www.mass.gov/
Westhampton,_Massachusetts	Westhampton, Massachusetts	2020-05-13	2020-05-13T20:00:00		3			https://www.mass.gov/
Westlake_Village,_California	Westlake Village, California	2020-05-13	2020-05-13T03:00:00+0000		6			http://publichealth.lacounty.gov/
Westminster,_California	Westminster, California	2020-05-13	2020-05-13T07:00:00+0000		63			https://occovid19.ochealthinfo.com/
Westminster,_Massachusetts	Westminster, Massachusetts	2020-05-13	2020-05-13T20:00:00		19			https://www.mass.gov/
Westmoreland_County,_Pennsylvania	Westmoreland County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	32	419		6685	https://www.health.pa.gov/
Westmoreland_County,_Virginia	Westmoreland County, Virginia	2020-05-13	2020-05-13T13:00:00		42			http://www.vdh.virginia.gov/
Weston,_Massachusetts	Weston, Massachusetts	2020-05-13	2020-05-13T20:00:00		125			https://www.mass.gov/
Westport,_Massachusetts	Westport, Massachusetts	2020-05-13	2020-05-13T20:00:00		61			https://www.mass.gov/
Westwood,_Massachusetts	Westwood, Massachusetts	2020-05-13	2020-05-13T20:00:00		99			https://www.mass.gov/
Wetzel_County,_West_Virginia	Wetzel County, West Virginia	2020-05-13	2020-05-13T17:00:00		6			https://dhhr.wv.gov/
Wexford_County,_Michigan	Wexford County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	2	11			https://www.michigan.gov/
Weymouth,_Massachusetts	Weymouth, Massachusetts	2020-05-13	2020-05-13T20:00:00		607			https://www.mass.gov/
Whanganui	Whanganui	2020-05-14	2020-05-13T01:50:00+0000		9	9		https://www.health.govt.nz/
Wharton_County,_Texas	Wharton County, Texas	2020-05-13		0	42	33		https://www.dshs.state.tx.us/
Whatcom_County,_Washington	Whatcom County, Washington	2020-05-13		35	341			https://coronavirus.wa.gov/
Whately,_Massachusetts	Whately, Massachusetts	2020-05-13	2020-05-13T20:00:00		3			https://www.mass.gov/
Wheatland_County,_Montana	Wheatland County, Montana	2020-05-13		0	1			https://dphhs.mt.gov/
Wheeler_County,_Georgia	Wheeler County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	0	6			https://dph.georgia.gov/
Wheeler_County,_Nebraska	Wheeler County, Nebraska	2020-05-13			0		1	http://dhhs.ne.gov/
Wheeler_County,_Oregon	Wheeler County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	0		70	https://govstatus.egov.com/OR-OHA-COVID-19
Wheeler_County,_Texas	Wheeler County, Texas	2020-05-13		0	14	4		https://www.dshs.state.tx.us/
White_County,_Arkansas	White County, Arkansas	2020-05-13		1	36	32	1172	https://www.healthy.arkansas.gov/
White_County,_Georgia	White County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	1	88			https://dph.georgia.gov/
White_County,_Illinois	White County, Illinois	2020-05-13		0	2			http://www.dph.illinois.gov/
White_County,_Indiana	White County, Indiana	2020-05-13	2020-05-13T12:00:00	2	165		860	https://coronavirus.in.gov/
White_County,_Tennessee	White County, Tennessee	2020-05-13	2020-05-13T19:00:00		17	8		https://www.tn.gov/
White_Pine_County,_Nevada	White Pine County, Nevada	2020-05-13	2020-05-12T00:00:00		3			https://www.whitepinecounty.net/
Whiteside_County,_Illinois	Whiteside County, Illinois	2020-05-13		8	110			http://www.dph.illinois.gov/
Whitfield_County,_Georgia	Whitfield County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	6	173			https://dph.georgia.gov/
Whitley_County,_Indiana	Whitley County, Indiana	2020-05-13	2020-05-13T12:00:00	1	23		287	https://coronavirus.in.gov/
Whitley_County,_Kentucky	Whitley County, Kentucky	2020-05-13		0	12			https://govstatus.egov.com/
Whitman,_Massachusetts	Whitman, Massachusetts	2020-05-13	2020-05-13T20:00:00		164			https://www.mass.gov/
Whitman_County,_Washington	Whitman County, Washington	2020-05-13		0	16			https://coronavirus.wa.gov/
Whittier,_California	Whittier, California	2020-05-13	2020-05-13T03:00:00+0000		197			http://publichealth.lacounty.gov/
Wichita_County,_Texas	Wichita County, Texas	2020-05-13		2	76	52		https://www.dshs.state.tx.us/
Wicomico_County,_Maryland	Wicomico County, Maryland	2020-05-13		17	738			https://coronavirus.maryland.gov/
Wiener_Neustadt	Wiener Neustadt	2020-05-14	2020-05-13T20:00:00		53			https://info.gesundheitsministerium.at/
Wilbarger_County,_Texas	Wilbarger County, Texas	2020-05-13		0	2	1		https://www.dshs.state.tx.us/
Wilbraham,_Massachusetts	Wilbraham, Massachusetts	2020-05-13	2020-05-13T20:00:00		178			https://www.mass.gov/
Wilcox_County,_Alabama	Wilcox County, Alabama	2020-05-13		5	89		305	https://covid19.alabama.gov/
Wilcox_County,_Georgia	Wilcox County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	12	99			https://dph.georgia.gov/
Wilkes_County,_Georgia	Wilkes County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	1	27			https://dph.georgia.gov/
Wilkes_County,_North_Carolina	Wilkes County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	1	262			https://www.ncdhhs.gov/
Wilkin_County,_Minnesota	Wilkin County, Minnesota	2020-05-13	2020-05-13T00:00:00	3	11			https://www.health.state.mn.us/
Wilkinson_County,_Georgia	Wilkinson County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	3	40			https://dph.georgia.gov/
Wilkinson_County,_Mississippi	Wilkinson County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	9	78			https://msdh.ms.gov/
Will_County,_Illinois	Will County, Illinois	2020-05-13		214	3973			http://www.dph.illinois.gov/
Willacy_County,_Texas	Willacy County, Texas	2020-05-13		1	14	10		https://www.dshs.state.tx.us/
Williams_County,_North_Dakota	Williams County, North Dakota	2020-05-13			20	11	1660	https://www.health.nd.gov/
Williams_County,_Ohio	Williams County, Ohio	2020-05-13	2020-05-13T18:00:00	1	44			https://coronavirus.ohio.gov/
Williamsburg,_Massachusetts	Williamsburg, Massachusetts	2020-05-13	2020-05-13T20:00:00		8			https://www.mass.gov/
Williamsburg,_Virginia	Williamsburg, Virginia	2020-05-13	2020-05-13T13:00:00	3	42			http://www.vdh.virginia.gov/
Williamsburg_County,_South_Carolina	Williamsburg County, South Carolina	2020-05-13		9	150			https://www.scdhec.gov/
Williamson_County,_Illinois	Williamson County, Illinois	2020-05-13		1	52			http://www.dph.illinois.gov/
Williamson_County,_Tennessee	Williamson County, Tennessee	2020-05-13	2020-05-13T19:00:00	10	453	313		https://www.tn.gov/
Williamson_County,_Texas	Williamson County, Texas	2020-05-13		16	397	223		https://www.dshs.state.tx.us/
Williamstown,_Massachusetts	Williamstown, Massachusetts	2020-05-13	2020-05-13T20:00:00		81			https://www.mass.gov/
Wilmington,_Massachusetts	Wilmington, Massachusetts	2020-05-13	2020-05-13T20:00:00		298			https://www.mass.gov/
Wilson_County,_Kansas	Wilson County, Kansas	2020-05-13	2020-05-13T16:00:00		1			https://www.coronavirus.kdheks.gov
Wilson_County,_North_Carolina	Wilson County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	9	216			https://www.ncdhhs.gov/
Wilson_County,_Tennessee	Wilson County, Tennessee	2020-05-13	2020-05-13T19:00:00	8	309	187		https://www.tn.gov/
Wilson_County,_Texas	Wilson County, Texas	2020-05-13		4	36	24		https://www.dshs.state.tx.us/
Wiltshire	Wiltshire	2020-05-14	2020-05-13T15:22:47		499			https://www.gov.uk/
Winchendon,_Massachusetts	Winchendon, Massachusetts	2020-05-13	2020-05-13T20:00:00		73			https://www.mass.gov/
Winchester,_Massachusetts	Winchester, Massachusetts	2020-05-13	2020-05-13T20:00:00		97			https://www.mass.gov/
Winchester,_Virginia	Winchester, Virginia	2020-05-13	2020-05-13T13:00:00	1	73			http://www.vdh.virginia.gov/
Windham_County,_Connecticut	Windham County, Connecticut	2020-05-13	2020-05-13T15:00:00	9	287			https://portal.ct.gov/
Windham_County,_Vermont	Windham County, Vermont	2020-05-13		3	75			https://www.healthvermont.gov/
Windsor,_Massachusetts	Windsor, Massachusetts	2020-05-13	2020-05-13T20:00:00					https://www.mass.gov/
Windsor_County,_Vermont	Windsor County, Vermont	2020-05-13		2	46			https://www.healthvermont.gov/
Winkler_County,_Texas	Winkler County, Texas	2020-05-13		0	3	3		https://www.dshs.state.tx.us/
Winn_Parish,_Louisiana	Winn Parish, Louisiana	2020-05-13		2	64			http://ldh.la.gov/
Winnebago_County,_Illinois	Winnebago County, Illinois	2020-05-13		32	1208			http://www.dph.illinois.gov/
Winnebago_County,_Iowa	Winnebago County, Iowa	2020-05-13		0	5			https://idph.iowa.gov/
Winnebago_County,_Wisconsin	Winnebago County, Wisconsin	2020-05-13	2020-05-13T06:00:00	1	102			https://www.dhs.wisconsin.gov/
Winneshiek_County,_Iowa	Winneshiek County, Iowa	2020-05-13		0	18			https://idph.iowa.gov/
Winona_County,_Minnesota	Winona County, Minnesota	2020-05-13	2020-05-13T00:00:00	15	72			https://www.health.state.mn.us/
Winston_County,_Alabama	Winston County, Alabama	2020-05-13		0	25		576	https://covid19.alabama.gov/
Winston_County,_Mississippi	Winston County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	0	67			https://msdh.ms.gov/
Winthrop,_Massachusetts	Winthrop, Massachusetts	2020-05-13	2020-05-13T20:00:00		221			https://www.mass.gov/
Wirt_County,_West_Virginia	Wirt County, West Virginia	2020-05-13	2020-05-13T17:00:00		3			https://dhhr.wv.gov/
Wisconsin	Wisconsin	2020-05-13	2020-05-13T06:00:00	421	10902			https://www.dhs.wisconsin.gov/
Wise_County,_Texas	Wise County, Texas	2020-05-13		2	35	11		https://www.dshs.state.tx.us/
Wise_County,_Virginia	Wise County, Virginia	2020-05-13	2020-05-13T13:00:00	2	23			http://www.vdh.virginia.gov/
Woburn,_Massachusetts	Woburn, Massachusetts	2020-05-13	2020-05-13T20:00:00		499			https://www.mass.gov/
Wolfsberg_District	Wolfsberg District	2020-05-14	2020-05-13T20:00:00		43			https://info.gesundheitsministerium.at/
Wolverhampton	Wolverhampton	2020-05-14	2020-05-13T15:22:47		948			https://www.gov.uk/
Wood_County,_Ohio	Wood County, Ohio	2020-05-13	2020-05-13T18:00:00	41	229			https://coronavirus.ohio.gov/
Wood_County,_Texas	Wood County, Texas	2020-05-13		0	15	7		https://www.dshs.state.tx.us/
Wood_County,_West_Virginia	Wood County, West Virginia	2020-05-13	2020-05-13T17:00:00	2	44			https://dhhr.wv.gov/
Wood_County,_Wisconsin	Wood County, Wisconsin	2020-05-13	2020-05-13T06:00:00		4			https://www.dhs.wisconsin.gov/
Woodbury_County,_Iowa	Woodbury County, Iowa	2020-05-13		14	2054			https://idph.iowa.gov/
Woodford_County,_Illinois	Woodford County, Illinois	2020-05-13		1	15			http://www.dph.illinois.gov/
Woodford_County,_Kentucky	Woodford County, Kentucky	2020-05-13		0	19			https://govstatus.egov.com/
Woodruff_County,_Arkansas	Woodruff County, Arkansas	2020-05-13		0	1	1	58	https://www.healthy.arkansas.gov/
Woods_County,_Oklahoma	Woods County, Oklahoma	2020-05-13	2020-05-13T00:00:00		3	2		https://coronavirus.health.ok.gov/
Woodson_County,_Kansas	Woodson County, Kansas	2020-05-13	2020-05-13T16:00:00		6			https://www.coronavirus.kdheks.gov
Woodward_County,_Oklahoma	Woodward County, Oklahoma	2020-05-13	2020-05-13T00:00:00		1	1		https://coronavirus.health.ok.gov/
Woonsocket,_Rhode_Island	Woonsocket, Rhode Island	2020-05-13	2020-05-13T00:00:00		454			https://health.ri.gov/
Worcester,_Massachusetts	Worcester, Massachusetts	2020-05-13	2020-05-13T20:00:00		3549			https://www.mass.gov/
Worcester_County,_Maryland	Worcester County, Maryland	2020-05-13		3	125			https://coronavirus.maryland.gov/
Worcester_County,_Massachusetts	Worcester County, Massachusetts	2020-05-13	2020-05-13T16:00:00	489	8241			https://www.mass.gov/
Worcestershire	Worcestershire	2020-05-14	2020-05-13T15:22:47		1285			https://www.gov.uk/
Worth_County,_Georgia	Worth County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	18	191			https://dph.georgia.gov/
Worth_County,_Iowa	Worth County, Iowa	2020-05-13		0	2			https://idph.iowa.gov/
Worth_County,_Missouri	Worth County, Missouri	2020-05-13		0	1			https://health.mo.gov/
Worthington,_Massachusetts	Worthington, Massachusetts	2020-05-13	2020-05-13T20:00:00					https://www.mass.gov/
Wrentham,_Massachusetts	Wrentham, Massachusetts	2020-05-13	2020-05-13T20:00:00		172			https://www.mass.gov/
Wright_County,_Iowa	Wright County, Iowa	2020-05-13		0	6			https://idph.iowa.gov/
Wright_County,_Minnesota	Wright County, Minnesota	2020-05-13	2020-05-13T00:00:00	1	124			https://www.health.state.mn.us/
Wright_County,_Missouri	Wright County, Missouri	2020-05-13		0	10			https://health.mo.gov/
Wyandot_County,_Ohio	Wyandot County, Ohio	2020-05-13	2020-05-13T18:00:00	2	27			https://coronavirus.ohio.gov/
Wyandotte_County,_Kansas	Wyandotte County, Kansas	2020-05-13	2020-05-13T16:00:00		1107			https://www.coronavirus.kdheks.gov
Wyoming	Wyoming	2020-05-13	2020-05-13T15:00:00	7	523	480	15252	https://health.wyo.gov/
Wyoming_County,_New_York	Wyoming County, New York	2020-05-13	2020-05-13T14:00:00	5	77		1204	https://coronavirus.health.ny.gov/
Wyoming_County,_Pennsylvania	Wyoming County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	4	31		315	https://www.health.pa.gov/
Wyoming_County,_West_Virginia	Wyoming County, West Virginia	2020-05-13	2020-05-13T17:00:00		1			https://dhhr.wv.gov/
Wythe_County,_Virginia	Wythe County, Virginia	2020-05-13	2020-05-13T13:00:00	1	15			http://www.vdh.virginia.gov/
Yadkin_County,_North_Carolina	Yadkin County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	1	75			https://www.ncdhhs.gov/
Yakima_County,_Washington	Yakima County, Washington	2020-05-13		68	1946			https://coronavirus.wa.gov/
Yakutia	Yakutia	2020-05-14	2020-05-13T07:35:00+0000	4	652	189		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Yalobusha_County,_Mississippi	Yalobusha County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	0	44			https://msdh.ms.gov/
Yamalo-Nenets_Autonomous_Okrug	Yamalo-Nenets Autonomous Okrug	2020-05-14	2020-05-13T07:35:00+0000	3	1360	194		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Yamhill_County,_Oregon	Yamhill County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	7	50		2020	https://govstatus.egov.com/OR-OHA-COVID-19
Yancey_County,_North_Carolina	Yancey County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	0	8			https://www.ncdhhs.gov/
Yankton_County,_South_Dakota	Yankton County, South Dakota	2020-05-13	2020-05-13T10:30:47		33	25	604	https://doh.sd.gov/
Yarmouth,_Massachusetts	Yarmouth, Massachusetts	2020-05-13	2020-05-13T20:00:00		96			https://www.mass.gov/
Yaroslavl_Oblast	Yaroslavl Oblast	2020-05-14	2020-05-13T07:35:00+0000	11	1363	207		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Yates_County,_New_York	Yates County, New York	2020-05-13	2020-05-13T14:00:00	4	22		468	https://coronavirus.health.ny.gov/
Yavapai_County,_Arizona	Yavapai County, Arizona	2020-05-13	2020-05-13T00:00:00	4	227		6140	https://azdhs.gov/
Yazoo_County,_Mississippi	Yazoo County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	2	171			https://msdh.ms.gov/
Yell_County,_Arkansas	Yell County, Arkansas	2020-05-13		1	7	6	242	https://www.healthy.arkansas.gov/
Yellow_Medicine_County,_Minnesota	Yellow Medicine County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	3			https://www.health.state.mn.us/
Yellowstone_County,_Montana	Yellowstone County, Montana	2020-05-13		2	83			https://dphhs.mt.gov/
Yemen	Yemen	2020-05-13		13	72			https://www.who.int/
Yoakum_County,_Texas	Yoakum County, Texas	2020-05-13		0	2	1		https://www.dshs.state.tx.us/
Yolo_County,_California	Yolo County, California	2020-05-13	2020-05-12T17:00:00	22	177		3144	https://www.yolocounty.org/
Yorba_Linda,_California	Yorba Linda, California	2020-05-13	2020-05-13T07:00:00+0000		58			https://occovid19.ochealthinfo.com/
York	York	2020-05-14	2020-05-13T15:22:47		420			https://www.gov.uk/
York_County,_Maine	York County, Maine	2020-05-13	2020-05-13T16:30:00+0000	8	269	183		https://www.maine.gov/
York_County,_Nebraska	York County, Nebraska	2020-05-13			25		135	http://dhhs.ne.gov/
York_County,_Pennsylvania	York County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	14	803		10031	https://www.health.pa.gov/
